ダウンロードした時刻: 2022/04/27 10:21:51,,,,,,,,,,,,
,,,,,,,,,,,,↓この列は手動
,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,,
年月日時,気温(℃),気温(℃),気温(℃),降水量(mm),降水量(mm),降水量(mm),降水量(mm),天気,天気,天気,,
,,品質情報,均質番号,,現象なし情報,品質情報,均質番号,,品質情報,均質番号,,実績(万kW)
2021/1/16 21:00,8.2,8,1,0,1,8,1,1,8,1,,3418
2021/1/16 22:00,7.6,8,1,0,1,8,1,,0,1,,3244
2021/1/16 23:00,7.4,8,1,0,1,8,1,,0,1,,3067
2021/1/17 0:00,7.3,8,1,0,1,8,1,,0,1,,2843
2021/1/17 1:00,7.1,8,1,0,1,8,1,,0,1,,2727
2021/1/17 2:00,6.7,8,1,0,1,8,1,,0,1,,2683
2021/1/17 3:00,6.2,8,1,0,1,8,1,3,8,1,,2661
2021/1/17 4:00,5.9,8,1,0,1,8,1,,0,1,,2657
2021/1/17 5:00,5.9,8,1,0,1,8,1,,0,1,,2705
2021/1/17 6:00,4.8,8,1,0,1,8,1,3,8,1,,2856
2021/1/17 7:00,4.6,8,1,0,1,8,1,,0,1,,3096
2021/1/17 8:00,5.6,8,1,0,1,8,1,,0,1,,3386
2021/1/17 9:00,6.5,8,1,0,1,8,1,3,8,1,,3557
2021/1/17 10:00,6.5,8,1,0,1,8,1,,0,1,,3568
2021/1/17 11:00,7,8,1,0,1,8,1,,0,1,,3588
2021/1/17 12:00,7.7,8,1,0,1,8,1,4,8,1,,3551
2021/1/17 13:00,7.2,8,1,0,1,8,1,,0,1,,3469
2021/1/17 14:00,7.8,8,1,0,1,8,1,,0,1,,3421
2021/1/17 15:00,7.6,8,1,0,1,8,1,4,8,1,,3444
2021/1/17 16:00,6.8,8,1,0,1,8,1,,0,1,,3644
2021/1/17 17:00,6.3,8,1,0,1,8,1,,0,1,,3965
2021/1/17 18:00,6.1,8,1,0,1,8,1,4,8,1,,4041
2021/1/17 19:00,5.8,8,1,0,1,8,1,,0,1,,3978
2021/1/17 20:00,5.4,8,1,0,1,8,1,,0,1,,3854
2021/1/17 21:00,4.5,8,1,0,1,8,1,4,8,1,,3676
2021/1/17 22:00,4.9,8,1,0,1,8,1,,0,1,,3420
2021/1/17 23:00,4.9,8,1,0,1,8,1,,0,1,,3227
2021/1/18 0:00,4.1,8,1,0,1,8,1,,0,1,,2995
2021/1/18 1:00,2.9,8,1,0,1,8,1,,0,1,,2878
2021/1/18 2:00,2.1,8,1,0,1,8,1,,0,1,,2846
2021/1/18 3:00,1.5,8,1,0,1,8,1,3,8,1,,2837
2021/1/18 4:00,1.6,8,1,0,1,8,1,,0,1,,2914
2021/1/18 5:00,1.1,8,1,0,1,8,1,,0,1,,3163
2021/1/18 6:00,2.5,8,1,0,1,8,1,4,8,1,,3676
2021/1/18 7:00,1.7,8,1,0,1,8,1,,0,1,,4182
2021/1/18 8:00,2.5,8,1,0,1,8,1,,0,1,,4659
2021/1/18 9:00,3.8,8,1,0,1,8,1,4,8,1,,4820
2021/1/18 10:00,3.8,8,1,0,1,8,1,,0,1,,4697
2021/1/18 11:00,4.6,8,1,0,1,8,1,,0,1,,4547
2021/1/18 12:00,6.8,8,1,0,1,8,1,2,8,1,,4308
2021/1/18 13:00,6.8,8,1,0,1,8,1,,0,1,,4348
2021/1/18 14:00,7.8,8,1,0,1,8,1,,0,1,,4295
2021/1/18 15:00,7.8,8,1,0,1,8,1,1,8,1,,4278
2021/1/18 16:00,7.3,8,1,0,1,8,1,,0,1,,4396
2021/1/18 17:00,5.4,8,1,0,1,8,1,,0,1,,4589
2021/1/18 18:00,4.4,8,1,0,1,8,1,1,8,1,,4582
2021/1/18 19:00,4,8,1,0,1,8,1,,0,1,,4438
2021/1/18 20:00,5.3,8,1,0,1,8,1,,0,1,,4260
2021/1/18 21:00,4.4,8,1,0,1,8,1,1,8,1,,4049
2021/1/18 22:00,4.9,8,1,0,1,8,1,,0,1,,3785
2021/1/18 23:00,5.1,8,1,0,1,8,1,,0,1,,3518
2021/1/19 0:00,5.3,8,1,0,1,8,1,,0,1,,3234
2021/1/19 1:00,5,8,1,0,1,8,1,,0,1,,3090
2021/1/19 2:00,4.7,8,1,0,1,8,1,,0,1,,3033
2021/1/19 3:00,4.2,8,1,0,1,8,1,1,8,1,,3005
2021/1/19 4:00,3.5,8,1,0,1,8,1,,0,1,,3061
2021/1/19 5:00,2,8,1,0,1,8,1,,0,1,,3285
2021/1/19 6:00,2.6,8,1,0,1,8,1,1,8,1,,3768
2021/1/19 7:00,3.6,8,1,0,1,8,1,,0,1,,4196
2021/1/19 8:00,4.3,8,1,0,1,8,1,,0,1,,4506
2021/1/19 9:00,5.8,8,1,0,1,8,1,1,8,1,,4602
2021/1/19 10:00,6.8,8,1,0,1,8,1,,0,1,,4521
2021/1/19 11:00,8,8,1,0,1,8,1,,0,1,,4432
2021/1/19 12:00,9,8,1,0,1,8,1,1,8,1,,4256
2021/1/19 13:00,8.4,8,1,0,1,8,1,,0,1,,4312
2021/1/19 14:00,7.8,8,1,0,1,8,1,,0,1,,4313
2021/1/19 15:00,6.4,8,1,0,1,8,1,1,8,1,,4373
2021/1/19 16:00,5.3,8,1,0,1,8,1,,0,1,,4602
2021/1/19 17:00,4.2,8,1,0,1,8,1,,0,1,,4855
2021/1/19 18:00,3.3,8,1,0,1,8,1,1,8,1,,4884
2021/1/19 19:00,2.6,8,1,0,1,8,1,,0,1,,4757
2021/1/19 20:00,1.9,8,1,0,1,8,1,,0,1,,4577
2021/1/19 21:00,1.8,8,1,0,1,8,1,1,8,1,,4355
2021/1/19 22:00,1.5,8,1,0,1,8,1,,0,1,,4074
2021/1/19 23:00,1.1,8,1,0,1,8,1,,0,1,,3797
2021/1/20 0:00,1.1,8,1,0,1,8,1,,0,1,,3477
2021/1/20 1:00,0.9,8,1,0,1,8,1,,0,1,,3303
2021/1/20 2:00,0.9,8,1,0,1,8,1,,0,1,,3221
2021/1/20 3:00,1,8,1,0,1,8,1,1,8,1,,3184
2021/1/20 4:00,0.9,8,1,0,1,8,1,,0,1,,3222
2021/1/20 5:00,0.9,8,1,0,1,8,1,,0,1,,3466
2021/1/20 6:00,0.7,8,1,0,1,8,1,1,8,1,,3998
2021/1/20 7:00,0.8,8,1,0,1,8,1,,0,1,,4467
2021/1/20 8:00,1.8,8,1,0,1,8,1,,0,1,,4760
2021/1/20 9:00,3.8,8,1,0,1,8,1,1,8,1,,4833
2021/1/20 10:00,5.2,8,1,0,1,8,1,,0,1,,4700
2021/1/20 11:00,6.2,8,1,0,1,8,1,,0,1,,4560
2021/1/20 12:00,7.4,8,1,0,1,8,1,1,8,1,,4320
2021/1/20 13:00,8.2,8,1,0,1,8,1,,0,1,,4303
2021/1/20 14:00,9.2,8,1,0,1,8,1,,0,1,,4237
2021/1/20 15:00,7.7,8,1,0,1,8,1,1,8,1,,4250
2021/1/20 16:00,7.8,8,1,0,1,8,1,,0,1,,4397
2021/1/20 17:00,5.1,8,1,0,1,8,1,,0,1,,4622
2021/1/20 18:00,4.8,8,1,0,1,8,1,1,8,1,,4650
2021/1/20 19:00,4.6,8,1,0,1,8,1,,0,1,,4545
2021/1/20 20:00,5.4,8,1,0,1,8,1,,0,1,,4395
2021/1/20 21:00,3.3,8,1,0,1,8,1,1,8,1,,4199
2021/1/20 22:00,2.7,8,1,0,1,8,1,,0,1,,3939
2021/1/20 23:00,2.2,8,1,0,1,8,1,,0,1,,3680
2021/1/21 0:00,2.8,8,1,0,1,8,1,,0,1,,3383
2021/1/21 1:00,2,8,1,0,1,8,1,,0,1,,3235
2021/1/21 2:00,1.4,8,1,0,1,8,1,,0,1,,3168
2021/1/21 3:00,1.1,8,1,0,1,8,1,2,8,1,,3141
2021/1/21 4:00,0.7,8,1,0,1,8,1,,0,1,,3187
2021/1/21 5:00,0.2,8,1,0,1,8,1,,0,1,,3428
2021/1/21 6:00,0,8,1,0,1,8,1,1,8,1,,3960
2021/1/21 7:00,0,8,1,0,1,8,1,,0,1,,4432
2021/1/21 8:00,0.9,8,1,0,1,8,1,,0,1,,4763
2021/1/21 9:00,3.2,8,1,0,1,8,1,1,8,1,,4844
2021/1/21 10:00,5.6,8,1,0,1,8,1,,0,1,,4691
2021/1/21 11:00,7.7,8,1,0,1,8,1,,0,1,,4529
2021/1/21 12:00,8.8,8,1,0,1,8,1,2,8,1,,4279
2021/1/21 13:00,9.2,8,1,0,1,8,1,,0,1,,4263
2021/1/21 14:00,10.2,8,1,0,1,8,1,,0,1,,4191
2021/1/21 15:00,9.9,8,1,0,1,8,1,1,8,1,,4157
2021/1/21 16:00,9.5,8,1,0,1,8,1,,0,1,,4263
2021/1/21 17:00,7.7,8,1,0,1,8,1,,0,1,,4483
2021/1/21 18:00,7,8,1,0,1,8,1,1,8,1,,4502
2021/1/21 19:00,5.8,8,1,0,1,8,1,,0,1,,4381
2021/1/21 20:00,5.3,8,1,0,1,8,1,,0,1,,4213
2021/1/21 21:00,5.5,8,1,0,1,8,1,4,8,1,,4019
2021/1/21 22:00,5.2,8,1,0,1,8,1,,0,1,,3770
2021/1/21 23:00,4,8,1,0,1,8,1,,0,1,,3527
2021/1/22 0:00,3.9,8,1,0,1,8,1,,0,1,,3244
2021/1/22 1:00,4,8,1,0,1,8,1,,0,1,,3091
2021/1/22 2:00,3.5,8,1,0,1,8,1,,0,1,,3035
2021/1/22 3:00,3.7,8,1,0,1,8,1,3,8,1,,3022
2021/1/22 4:00,2.9,8,1,0,1,8,1,,0,1,,3070
2021/1/22 5:00,2.5,8,1,0,1,8,1,,0,1,,3308
2021/1/22 6:00,2.4,8,1,0,1,8,1,2,8,1,,3810
2021/1/22 7:00,1.8,8,1,0,1,8,1,,0,1,,4257
2021/1/22 8:00,3.5,8,1,0,1,8,1,,0,1,,4535
2021/1/22 9:00,6.9,8,1,0,1,8,1,1,8,1,,4578
2021/1/22 10:00,9.1,8,1,0,1,8,1,,0,1,,4430
2021/1/22 11:00,11,8,1,0,1,8,1,,0,1,,4287
2021/1/22 12:00,13.3,8,1,0,1,8,1,2,8,1,,4071
2021/1/22 13:00,14.3,8,1,0,1,8,1,,0,1,,4084
2021/1/22 14:00,15.4,8,1,0,1,8,1,,0,1,,4005
2021/1/22 15:00,15.3,8,1,0,1,8,1,2,8,1,,3948
2021/1/22 16:00,14,8,1,0,1,8,1,,0,1,,3965
2021/1/22 17:00,12.5,8,1,0,1,8,1,,0,1,,4090
2021/1/22 18:00,10.8,8,1,0,1,8,1,2,8,1,,4082
2021/1/22 19:00,10.9,8,1,0,1,8,1,,0,1,,3956
2021/1/22 20:00,10.2,8,1,0,1,8,1,,0,1,,3790
2021/1/22 21:00,11.1,8,1,0,1,8,1,3,8,1,,3605
2021/1/22 22:00,9.7,8,1,0,1,8,1,,0,1,,3415
2021/1/22 23:00,9.5,8,1,0,1,8,1,,0,1,,3204
2021/1/23 0:00,10,8,1,0,1,8,1,,0,1,,2954
2021/1/23 1:00,9.7,8,1,0,1,8,1,,0,1,,2805
2021/1/23 2:00,9.6,8,1,0,1,8,1,,0,1,,2749
2021/1/23 3:00,9.4,8,1,0,1,8,1,4,8,1,,2721
2021/1/23 4:00,9,8,1,0,1,8,1,,0,1,,2722
2021/1/23 5:00,9.2,8,1,0,1,8,1,,0,1,,2779
2021/1/23 6:00,9,8,1,0,1,8,1,4,8,1,,2941
2021/1/23 7:00,9.2,8,1,0,1,8,1,,0,1,,3222
2021/1/23 8:00,9.1,8,1,0,1,8,1,,0,1,,3604
2021/1/23 9:00,8.6,8,1,0,0,8,1,10,8,1,,3879
2021/1/23 10:00,7.6,8,1,0,0,8,1,,0,1,,3975
2021/1/23 11:00,7,8,1,1,0,8,1,,0,1,,4004
2021/1/23 12:00,6.4,8,1,1,0,8,1,10,8,1,,3965
2021/1/23 13:00,5.9,8,1,1,0,8,1,,0,1,,3973
2021/1/23 14:00,5.2,8,1,1.5,0,8,1,,0,1,,3978
2021/1/23 15:00,4.9,8,1,1,0,8,1,10,8,1,,3983
2021/1/23 16:00,4.9,8,1,1.5,0,8,1,,0,1,,4092
2021/1/23 17:00,4.5,8,1,1,0,8,1,,0,1,,4220
2021/1/23 18:00,4.3,8,1,1,0,8,1,10,8,1,,4226
2021/1/23 19:00,3.9,8,1,2,0,8,1,,0,1,,4144
2021/1/23 20:00,3.5,8,1,2.5,0,8,1,,0,1,,4006
2021/1/23 21:00,3.1,8,1,1.5,0,8,1,10,8,1,,3828
2021/1/23 22:00,2.9,8,1,1.5,0,8,1,,0,1,,3600
2021/1/23 23:00,2.8,8,1,1.5,0,8,1,,0,1,,3407
2021/1/24 0:00,2.7,8,1,1,0,8,1,,0,1,,3149
2021/1/24 1:00,3,8,1,1,0,8,1,,0,1,,2988
2021/1/24 2:00,3,8,1,0.5,0,8,1,,0,1,,2912
2021/1/24 3:00,2.9,8,1,1.5,0,8,1,10,8,1,,2864
2021/1/24 4:00,2.7,8,1,1,0,8,1,,0,1,,2845
2021/1/24 5:00,2.4,8,1,0.5,0,8,1,,0,1,,2905
2021/1/24 6:00,2.3,8,1,0.5,0,8,1,10,8,1,,3081
2021/1/24 7:00,2.5,8,1,0,0,8,1,,0,1,,3386
2021/1/24 8:00,2.3,8,1,0.5,0,8,1,,0,1,,3772
2021/1/24 9:00,2.5,8,1,1.5,0,8,1,10,8,1,,4063
2021/1/24 10:00,3,8,1,1.5,0,8,1,,0,1,,4103
2021/1/24 11:00,3.6,8,1,1,0,8,1,,0,1,,3994
2021/1/24 12:00,4.7,8,1,0.5,0,8,1,10,8,1,,3846
2021/1/24 13:00,5.4,8,1,0,0,8,1,,0,1,,3756
2021/1/24 14:00,6,8,1,0,0,8,1,,0,1,,3737
2021/1/24 15:00,6,8,1,0,0,8,1,4,8,1,,3738
2021/1/24 16:00,6.3,8,1,0,0,8,1,,0,1,,3889
2021/1/24 17:00,6.4,8,1,0,0,8,1,,0,1,,4105
2021/1/24 18:00,6.2,8,1,0,0,8,1,10,8,1,,4133
2021/1/24 19:00,6,8,1,0.5,0,8,1,,0,1,,4037
2021/1/24 20:00,5.6,8,1,1,0,8,1,,0,1,,3876
2021/1/24 21:00,5.3,8,1,0.5,0,8,1,10,8,1,,3678
2021/1/24 22:00,5.3,8,1,0.5,0,8,1,,0,1,,3405
2021/1/24 23:00,5.3,8,1,0.5,0,8,1,,0,1,,3168
2021/1/25 0:00,5.4,8,1,0,0,8,1,,0,1,,2909
2021/1/25 1:00,5.2,8,1,1,0,8,1,,0,1,,2780
2021/1/25 2:00,5,8,1,0,0,8,1,,0,1,,2745
2021/1/25 3:00,4.7,8,1,0.5,0,8,1,4,8,1,,2736
2021/1/25 4:00,4.7,8,1,0,0,8,1,,0,1,,2806
2021/1/25 5:00,4.3,8,1,0,0,8,1,,0,1,,3036
2021/1/25 6:00,3.9,8,1,0,1,8,1,2,8,1,,3507
2021/1/25 7:00,3.9,8,1,0,1,8,1,,0,1,,3931
2021/1/25 8:00,5.2,8,1,0,1,8,1,,0,1,,4269
2021/1/25 9:00,7.1,8,1,0,1,8,1,2,8,1,,4384
2021/1/25 10:00,8.9,8,1,0,1,8,1,,0,1,,4276
2021/1/25 11:00,10.6,8,1,0,1,8,1,,0,1,,4172
2021/1/25 12:00,12,8,1,0,1,8,1,3,8,1,,3966
2021/1/25 13:00,12.3,8,1,0,1,8,1,,0,1,,3978
2021/1/25 14:00,12.7,8,1,0,1,8,1,,0,1,,3922
2021/1/25 15:00,12.2,8,1,0,1,8,1,3,8,1,,3905
2021/1/25 16:00,11.5,8,1,0,1,8,1,,0,1,,3979
2021/1/25 17:00,9.6,8,1,0,1,8,1,,0,1,,4169
2021/1/25 18:00,8.4,8,1,0,1,8,1,3,8,1,,4193
2021/1/25 19:00,7.4,8,1,0,1,8,1,,0,1,,4088
2021/1/25 20:00,7,8,1,0,1,8,1,,0,1,,3940
2021/1/25 21:00,6.5,8,1,0,1,8,1,2,8,1,,3782
2021/1/25 22:00,6.3,8,1,0,1,8,1,,0,1,,3575
2021/1/25 23:00,6.3,8,1,0,1,8,1,,0,1,,3348
2021/1/26 0:00,6,8,1,0,1,8,1,,0,1,,3103
2021/1/26 1:00,4.9,8,1,0,1,8,1,,0,1,,2982
2021/1/26 2:00,4.4,8,1,0,1,8,1,,0,1,,2943
2021/1/26 3:00,4.8,8,1,0,1,8,1,1,8,1,,2935
2021/1/26 4:00,4.2,8,1,0,1,8,1,,0,1,,2987
2021/1/26 5:00,4,8,1,0,1,8,1,,0,1,,3224
2021/1/26 6:00,3.1,8,1,0,1,8,1,1,8,1,,3691
2021/1/26 7:00,3.9,8,1,0,1,8,1,,0,1,,4086
2021/1/26 8:00,4.8,8,1,0,1,8,1,,0,1,,4432
2021/1/26 9:00,6.2,8,1,0,1,8,1,2,8,1,,4581
2021/1/26 10:00,7.4,8,1,0,1,8,1,,0,1,,4553
2021/1/26 11:00,8.7,8,1,0,1,8,1,,0,1,,4497
2021/1/26 12:00,9.3,8,1,0,1,8,1,4,8,1,,4245
2021/1/26 13:00,10.2,8,1,0,1,8,1,,0,1,,4224
2021/1/26 14:00,10.9,8,1,0,1,8,1,,0,1,,4149
2021/1/26 15:00,11,8,1,0,1,8,1,4,8,1,,4108
2021/1/26 16:00,10.7,8,1,0,1,8,1,,0,1,,4228
2021/1/26 17:00,9.6,8,1,0,1,8,1,,0,1,,4337
2021/1/26 18:00,9.4,8,1,0,1,8,1,3,8,1,,4284
2021/1/26 19:00,9.5,8,1,0,1,8,1,,0,1,,4112
2021/1/26 20:00,9.2,8,1,0,1,8,1,,0,1,,3915
2021/1/26 21:00,8.9,8,1,0,1,8,1,4,8,1,,3703
2021/1/26 22:00,8.5,8,1,0,1,8,1,,0,1,,3477
2021/1/26 23:00,8.5,8,1,0,1,8,1,,0,1,,3221
2021/1/27 0:00,8.5,8,1,0,1,8,1,,0,1,,2954
2021/1/27 1:00,8.9,8,1,0,0,8,1,,0,1,,2821
2021/1/27 2:00,8.4,8,1,0,0,8,1,,0,1,,2779
2021/1/27 3:00,7.9,8,1,0,0,8,1,10,8,1,,2773
2021/1/27 4:00,6.7,8,1,0.5,0,8,1,,0,1,,2809
2021/1/27 5:00,6.6,8,1,0.5,0,8,1,,0,1,,2982
2021/1/27 6:00,6.8,8,1,0,0,8,1,4,8,1,,3352
2021/1/27 7:00,6.4,8,1,0,0,8,1,,0,1,,3709
2021/1/27 8:00,7.4,8,1,0,1,8,1,,0,1,,4104
2021/1/27 9:00,8.8,8,1,0,1,8,1,4,8,1,,4311
2021/1/27 10:00,9.6,8,1,0,0,8,1,,0,1,,4260
2021/1/27 11:00,10.9,8,1,0,0,8,1,,0,1,,4181
2021/1/27 12:00,13,8,1,0,1,8,1,4,8,1,,3943
2021/1/27 13:00,15.7,8,1,0,1,8,1,,0,1,,3978
2021/1/27 14:00,15.8,8,1,0,1,8,1,,0,1,,3912
2021/1/27 15:00,15.2,8,1,0,1,8,1,4,8,1,,3830
2021/1/27 16:00,14.8,8,1,0,1,8,1,,0,1,,3921
2021/1/27 17:00,13.9,8,1,0,1,8,1,,0,1,,4058
2021/1/27 18:00,12.3,8,1,0,1,8,1,2,8,1,,4061
2021/1/27 19:00,11.6,8,1,0,1,8,1,,0,1,,3946
2021/1/27 20:00,10.5,8,1,0,1,8,1,,0,1,,3796
2021/1/27 21:00,9.9,8,1,0,1,8,1,2,8,1,,3634
2021/1/27 22:00,9,8,1,0,1,8,1,,0,1,,3435
2021/1/27 23:00,8.7,8,1,0,1,8,1,,0,1,,3212
2021/1/28 0:00,7.8,8,1,0,1,8,1,,0,1,,2973
2021/1/28 1:00,7,8,1,0,1,8,1,,0,1,,2852
2021/1/28 2:00,6.8,8,1,0,1,8,1,,0,1,,2827
2021/1/28 3:00,5.5,8,1,0,1,8,1,3,8,1,,2824
2021/1/28 4:00,5.9,8,1,0,1,8,1,,0,1,,2873
2021/1/28 5:00,6.1,8,1,0,1,8,1,,0,1,,3064
2021/1/28 6:00,6,8,1,0,1,8,1,4,8,1,,3490
2021/1/28 7:00,5.5,8,1,0,1,8,1,,0,1,,3852
2021/1/28 8:00,5.9,8,1,0,1,8,1,,0,1,,4298
2021/1/28 9:00,6,8,1,0,1,8,1,4,8,1,,4539
2021/1/28 10:00,6.1,8,1,0,1,8,1,,0,1,,4568
2021/1/28 11:00,6.7,8,1,0,1,8,1,,0,1,,4587
2021/1/28 12:00,6.7,8,1,0,1,8,1,4,8,1,,4477
2021/1/28 13:00,6.2,8,1,0,0,8,1,,0,1,,4631
2021/1/28 14:00,4.4,8,1,1,0,8,1,,0,1,,4706
2021/1/28 15:00,2.1,8,1,2,0,8,1,10,8,1,,4785
2021/1/28 16:00,1.3,8,1,2.5,0,8,1,,0,1,,4906
2021/1/28 17:00,1.4,8,1,2,0,8,1,,0,1,,4948
2021/1/28 18:00,1.9,8,1,0.5,0,8,1,10,8,1,,4854
2021/1/28 19:00,1.9,8,1,1,0,8,1,,0,1,,4648
2021/1/28 20:00,2.3,8,1,0,0,8,1,,0,1,,4395
2021/1/28 21:00,2.4,8,1,0,1,8,1,4,8,1,,4136
2021/1/28 22:00,2.8,8,1,0,1,8,1,,0,1,,3832
2021/1/28 23:00,2.7,8,1,0,1,8,1,,0,1,,3533
2021/1/29 0:00,2.8,8,1,0,1,8,1,,0,1,,3211
2021/1/29 1:00,3.1,8,1,0,1,8,1,,0,1,,3047
2021/1/29 2:00,2.1,8,1,0,1,8,1,,0,1,,2974
2021/1/29 3:00,2.9,8,1,0,1,8,1,4,8,1,,2944
2021/1/29 4:00,3.7,8,1,0,1,8,1,,0,1,,2979
2021/1/29 5:00,3.8,8,1,0,1,8,1,,0,1,,3185
2021/1/29 6:00,3.9,8,1,0,1,8,1,4,8,1,,3636
2021/1/29 7:00,2.8,8,1,0,1,8,1,,0,1,,4021
2021/1/29 8:00,4.3,8,1,0,1,8,1,,0,1,,4298
2021/1/29 9:00,7,8,1,0,1,8,1,1,8,1,,4389
2021/1/29 10:00,8.6,8,1,0,1,8,1,,0,1,,4332
2021/1/29 11:00,9.2,8,1,0,1,8,1,,0,1,,4258
2021/1/29 12:00,9.8,8,1,0,1,8,1,1,8,1,,4087
2021/1/29 13:00,9.9,8,1,0,1,8,1,,0,1,,4121
2021/1/29 14:00,8.7,8,1,0,1,8,1,,0,1,,4084
2021/1/29 15:00,9.5,8,1,0,1,8,1,2,8,1,,4080
2021/1/29 16:00,8.3,8,1,0,1,8,1,,0,1,,4216
2021/1/29 17:00,6.6,8,1,0,1,8,1,,0,1,,4436
2021/1/29 18:00,5.6,8,1,0,1,8,1,1,8,1,,4482
2021/1/29 19:00,4.4,8,1,0,1,8,1,,0,1,,4382
2021/1/29 20:00,4,8,1,0,1,8,1,,0,1,,4233
2021/1/29 21:00,3.5,8,1,0,1,8,1,1,8,1,,4063
2021/1/29 22:00,3.2,8,1,0,1,8,1,,0,1,,3866
2021/1/29 23:00,1.6,8,1,0,1,8,1,,0,1,,3645
2021/1/30 0:00,1,8,1,0,1,8,1,,0,1,,3381
2021/1/30 1:00,2,8,1,0,1,8,1,,0,1,,3210
2021/1/30 2:00,1.2,8,1,0,1,8,1,,0,1,,3128
2021/1/30 3:00,1.9,8,1,0,1,8,1,1,8,1,,3084
2021/1/30 4:00,1.6,8,1,0,1,8,1,,0,1,,3074
2021/1/30 5:00,1.6,8,1,0,1,8,1,,0,1,,3166
2021/1/30 6:00,1.5,8,1,0,1,8,1,1,8,1,,3431
2021/1/30 7:00,1.8,8,1,0,1,8,1,,0,1,,3716
2021/1/30 8:00,2.3,8,1,0,1,8,1,,0,1,,3914
2021/1/30 9:00,4.1,8,1,0,1,8,1,1,8,1,,3978
2021/1/30 10:00,6.5,8,1,0,1,8,1,,0,1,,3902
2021/1/30 11:00,7.2,8,1,0,1,8,1,,0,1,,3827
2021/1/30 12:00,8.1,8,1,0,1,8,1,1,8,1,,3715
2021/1/30 13:00,8.3,8,1,0,1,8,1,,0,1,,3637
2021/1/30 14:00,8.7,8,1,0,1,8,1,,0,1,,3564
2021/1/30 15:00,7.9,8,1,0,1,8,1,1,8,1,,3581
2021/1/30 16:00,7,8,1,0,1,8,1,,0,1,,3733
2021/1/30 17:00,6,8,1,0,1,8,1,,0,1,,4042
2021/1/30 18:00,5.5,8,1,0,1,8,1,1,8,1,,4179
2021/1/30 19:00,3.8,8,1,0,1,8,1,,0,1,,4149
2021/1/30 20:00,3.6,8,1,0,1,8,1,,0,1,,4054
2021/1/30 21:00,2.7,8,1,0,1,8,1,1,8,1,,3901
2021/1/30 22:00,1.9,8,1,0,1,8,1,,0,1,,3696
2021/1/30 23:00,2,8,1,0,1,8,1,,0,1,,3511
2021/1/31 0:00,1.7,8,1,0,1,8,1,,0,1,,3250
2021/1/31 1:00,1.9,8,1,0,1,8,1,,0,1,,3094
2021/1/31 2:00,1.9,8,1,0,1,8,1,,0,1,,3017
2021/1/31 3:00,2.4,8,1,0,1,8,1,1,8,1,,2969
2021/1/31 4:00,0.8,8,1,0,1,8,1,,0,1,,2936
2021/1/31 5:00,0.7,8,1,0,1,8,1,,0,1,,3003
2021/1/31 6:00,0.1,8,1,0,1,8,1,1,8,1,,3214
2021/1/31 7:00,0.6,8,1,0,1,8,1,,0,1,,3450
2021/1/31 8:00,3.2,8,1,0,1,8,1,,0,1,,3591
2021/1/31 9:00,5.5,8,1,0,1,8,1,1,8,1,,3614
2021/1/31 10:00,8.6,8,1,0,1,8,1,,0,1,,3531
2021/1/31 11:00,10.8,8,1,0,1,8,1,,0,1,,3443
2021/1/31 12:00,10.5,8,1,0,1,8,1,1,8,1,,3374
2021/1/31 13:00,10.6,8,1,0,1,8,1,,0,1,,3273
2021/1/31 14:00,11.1,8,1,0,1,8,1,,0,1,,3215
2021/1/31 15:00,9.8,8,1,0,1,8,1,1,8,1,,3259
2021/1/31 16:00,9.2,8,1,0,1,8,1,,0,1,,3443
2021/1/31 17:00,7.9,8,1,0,1,8,1,,0,1,,3846
2021/1/31 18:00,7,8,1,0,1,8,1,1,8,1,,4019
2021/1/31 19:00,5.7,8,1,0,1,8,1,,0,1,,4007
2021/1/31 20:00,5.6,8,1,0,1,8,1,,0,1,,3927
2021/1/31 21:00,4.9,8,1,0,1,8,1,1,8,1,,3769
2021/1/31 22:00,3.3,8,1,0,1,8,1,,0,1,,3511
2021/1/31 23:00,3.2,8,1,0,1,8,1,,0,1,,3302
2021/2/1 0:00,4.3,8,1,0,1,8,1,,0,1,,3055
2021/2/1 1:00,4.4,8,1,0,1,8,1,,0,1,,2924
2021/2/1 2:00,4.2,8,1,0,1,8,1,,0,1,,2869
2021/2/1 3:00,3.9,8,1,0,1,8,1,4,8,1,,2858
2021/2/1 4:00,3.2,8,1,0,1,8,1,,0,1,,2905
2021/2/1 5:00,3,8,1,0,1,8,1,,0,1,,3150
2021/2/1 6:00,2.8,8,1,0,1,8,1,4,8,1,,3688
2021/2/1 7:00,2.2,8,1,0,1,8,1,,0,1,,4212
2021/2/1 8:00,2.3,8,1,0,0,8,1,,0,1,,4672
2021/2/1 9:00,2.9,8,1,0,0,8,1,4,8,1,,4862
2021/2/1 10:00,4,8,1,0,1,8,1,,0,1,,4668
2021/2/1 11:00,6.2,8,1,0,1,8,1,,0,1,,4532
2021/2/1 12:00,8.3,8,1,0,1,8,1,2,8,1,,4315
2021/2/1 13:00,8,8,1,0,1,8,1,,0,1,,4283
2021/2/1 14:00,8.4,8,1,0,1,8,1,,0,1,,4139
2021/2/1 15:00,9.7,8,1,0,1,8,1,2,8,1,,4114
2021/2/1 16:00,9.2,8,1,0,1,8,1,,0,1,,4218
2021/2/1 17:00,9.1,8,1,0,1,8,1,,0,1,,4369
