,elec_tra,elec_tes,elec
112,3591.0347,,3579.0
113,3600.9653,,3579.0
114,3627.7385,,3664.0
115,3595.1328,,3559.0
116,3417.3699,,3414.0
117,3250.7227,,3234.0
118,3094.5876,,3135.0
119,2999.3625,,2913.0
120,2650.1,,2634.0
121,2452.0352,,2496.0
122,2443.1902,,2451.0
123,2483.3352,,2440.0
124,2433.6423,,2478.0
125,2550.3132,,2593.0
126,2835.7334,,2787.0
127,3071.2883,,2955.0
128,3210.6628,,3143.0
129,3282.1096,,3301.0
130,3323.614,,3304.0
131,3284.545,,3276.0
132,3212.4844,,3106.0
133,3072.2952,,3216.0
134,3293.6238,,3282.0
135,3339.6272,,3258.0
136,3294.2598,,3270.0
137,3284.6577,,3262.0
138,3294.0205,,3392.0
139,3400.75,,3319.0
140,3199.2495,,3206.0
141,3074.2393,,3055.0
142,2931.1194,,2948.0
143,2860.867,,2746.0
144,2486.6921,,2512.0
145,2351.058,,2387.0
146,2332.721,,2349.0
147,2383.3467,,2344.0
148,2337.2358,,2367.0
149,2403.6868,,2462.0
150,2646.6416,,2695.0
151,2977.0442,,3010.0
152,3362.2302,,3362.0
153,3628.0366,,3656.0
154,3732.5767,,3764.0
155,3784.9062,,3787.9998
156,3670.265,,3629.0
157,3743.4272,,3740.0
158,3809.8052,,3717.0
159,3651.155,,3656.0
160,3638.4731,,3654.0
161,3657.13,,3605.0
162,3613.3523,,3637.0
163,3553.6995,,3498.0
164,3340.8752,,3334.0
165,3158.7207,,3161.0
166,3008.8452,,3008.0
167,2853.1804,,2790.0
168,2547.7405,,2557.0
169,2420.9424,,2440.0
170,2408.7888,,2403.0
171,2438.6191,,2389.0
172,2383.5654,,2418.0
173,2478.5051,,2488.0
174,2678.6858,,2652.0
175,2891.5942,,2828.0
176,3093.4414,,3070.0
177,3273.6196,,3270.0
178,3338.076,,3340.0
179,3365.3274,,3301.0
180,3234.2905,,3153.0
181,3133.281,,3319.0
182,3412.8037,,3308.0
183,3325.9114,,3274.0
184,3292.6028,,3274.0
185,3292.986,,3255.0
186,3296.669,,3337.0
187,3308.8584,,3240.0
188,3119.459,,3118.0
189,2988.059,,2982.0
190,2881.3904,,2883.0
191,2783.9744,,2709.0
192,2488.4683,,2484.0
193,2341.4492,,2369.0
194,2321.1843,,2336.0
195,2357.982,,2328.0
196,2311.956,,2327.0
197,2335.631,,2334.0
198,2450.222,,2361.0
199,2493.1633,,2473.0
200,2700.9307,,2637.0
201,2823.0667,,2765.0
202,2839.2573,,2805.0
203,2828.2986,,2822.0
204,2802.9014,,2777.0
205,2757.2078,,2850.0
206,2882.9883,,2838.0
207,2840.9182,,2814.0
208,2835.864,,2815.0
209,2838.7346,,2876.0
210,2949.81,,3053.0
211,3090.6094,,3019.0
212,2996.7766,,2927.0
213,2827.1506,,2764.0
214,2664.5613,,2666.0
215,2542.9434,,2516.0
216,2321.0422,,2347.0
217,2285.6626,,2248.0
218,2208.9312,,2230.0
219,2290.2773,,2233.0
220,2231.7612,,2231.0
221,2274.6497,,2217.0
222,2304.4827,,2215.0
223,2303.5317,,2299.0
224,2502.8354,,2408.0
225,2568.0808,,2541.0
226,2637.3591,,2601.0
227,2654.7957,,2608.0
228,2606.3481,,2661.0
229,2689.7266,,2644.0
230,2634.0837,,2625.0
231,2624.7915,,2629.0
232,2649.8635,,2672.0
233,2749.0737,,2806.0
234,2861.5378,,3005.0
235,3112.4272,,2983.0
236,2941.983,,2889.0
237,2818.9895,,2750.0
238,2633.1099,,2592.0
239,2442.6707,,2426.0
240,2279.7825,,2238.0
241,2156.3726,,2150.0
242,2187.6616,,2149.0
243,2216.934,,2171.0
244,2243.544,,2215.0
245,2280.6238,,2324.0
246,2524.0781,,2546.0
247,2885.9824,,2823.0
248,3100.5427,,3116.0
249,3238.4255,,3339.0
250,3459.0217,,3367.0
251,3276.82,,3333.0
252,3325.6772,,3193.0
253,3153.8843,,3313.0
254,3340.8823,,3332.0
255,3288.962,,3338.0
256,3385.574,,3401.0
257,3443.4717,,3474.0
258,3476.643,,3634.0
259,3578.716,,3556.0
260,3408.6653,,3438.0
261,3318.7927,,3304.0
262,3270.8188,,3221.0
263,3120.8137,,2999.0
264,2772.4146,,2702.0
265,2513.1494,,2566.0
266,2502.0815,,2526.0
267,2567.2031,,2526.0
268,2549.9773,,2566.0
269,2710.299,,2687.0
270,2966.8467,,2949.0
271,3244.632,,3095.0
272,3296.6729,,3286.0
273,3441.3503,,3447.0
274,3498.062,,3472.0
275,3457.0986,,3447.0
276,3307.0547,,3257.0
277,3313.717,,3380.0
278,3474.603,,3381.0
279,3375.0583,,3364.0
280,3375.4568,,3412.0
281,3463.584,,3461.0
282,3556.3733,,3617.0
283,3597.658,,3543.0
284,3455.964,,3403.0
285,3275.9404,,3241.0
