,elec_tra,elec_tes,elec
1046,84374.99,,92289.0
1047,97286.516,,93984.0
1048,93208.71,,95671.0
1049,90552.37,,96166.0
1050,95103.79,,99972.0
1051,99574.61,,84838.0
1052,80790.63,,78671.0
1053,83867.68,,86350.0
1054,91163.42,,89426.0
1055,89025.34,,80717.0
1056,87224.25,,81990.0
1057,86443.36,,82735.0
1058,78058.17,,76028.0
1059,73768.4,,72495.0
1060,79074.77,,79569.0
1061,80335.445,,81368.0
1062,81508.38,,85458.0
1063,87174.734,,89531.0
1064,87299.83,,83451.0
1065,78632.07,,74270.0
1066,75638.414,,77013.0
1067,81680.74,,87953.0
