,elec_tra,elec_tes,elec
12587,3885.7434,,3845.0
12588,3718.6235,,3664.0
12589,3749.0933,,3791.9998
12590,3806.895,,3818.0
12591,3798.7463,,3782.9998
12592,3776.6758,,3814.9998
12593,3797.7449,,3812.9998
12594,3798.512,,3802.0002
12595,3668.2625,,3616.0
12596,3401.4443,,3416.0
12597,3208.3015,,3214.0
12598,3025.699,,3091.0
12599,2856.2715,,2910.0
12600,2663.6257,,2682.0
12601,2527.6443,,2532.0
12602,2472.4524,,2480.0
12603,2479.5586,,2480.0
12604,2470.4258,,2505.0
12605,2503.058,,2555.0
12606,2699.08,,2722.0
12607,2962.306,,3033.0
12608,3402.4326,,3443.0
12609,3747.7014,,3770.0
12610,3875.5188,,3902.9998
12611,3950.5564,,3952.0
12612,3840.1243,,3837.0
12613,3955.3486,,3971.0
12614,3984.987,,4004.0
12615,3978.3503,,3975.0
12616,3951.8796,,3942.0002
12617,3861.2598,,3807.0
12618,3705.4893,,3800.0002
12619,3689.5994,,3620.0
12620,3383.343,,3414.0
12621,3189.377,,3193.0
12622,2991.8958,,3074.0
12623,2860.665,,2887.0
12624,2631.837,,2659.0
12625,2490.038,,2505.0
12626,2435.271,,2427.0
12627,2431.7732,,2422.0
12628,2408.8396,,2418.0
12629,2359.2,,2406.0
12630,2460.3604,,2429.0
12631,2578.3057,,2630.0
12632,2939.4138,,2947.0
12633,3243.2363,,3248.0
12634,3396.5293,,3409.0
12635,3442.1836,,3483.0
12636,3431.0728,,3463.0
12637,3475.7466,,3517.0
12638,3507.3247,,3502.0
12639,3474.0547,,3464.0
12640,3440.039,,3407.0
12641,3391.305,,3351.0
12642,3344.8152,,3439.0
12643,3459.2034,,3344.0
12644,3197.9077,,3201.0
12645,3045.0251,,3015.0
12646,2818.2703,,2862.0
12647,2657.8845,,2685.0
12648,2457.0107,,2484.0
12649,2329.8542,,2338.0
12650,2274.977,,2278.0
12651,2285.0747,,2277.0
12652,2276.445,,2291.0
12653,2262.5562,,2266.0
12654,2286.5876,,2274.0
12655,2396.7615,,2465.0
12656,2757.7913,,2733.0
12657,3000.0134,,3014.0
12658,3159.8967,,3186.0
12659,3254.1497,,3304.0
12660,3333.1045,,3371.0
12661,3274.6597,,3409.0
12662,3429.715,,3418.0
12663,3424.3125,,3400.0
12664,3353.0403,,3359.0
12665,3324.8513,,3379.0
12666,3384.9434,,3509.0
12667,3559.5056,,3437.0
12668,3324.5244,,3297.0
12669,3140.1482,,3112.0
12670,2940.7734,,2930.0
12671,2748.633,,2731.0
12672,2524.6326,,2514.0
12673,2362.2263,,2370.0
12674,2309.644,,2311.0
12675,2312.1733,,2322.0
12676,2337.5073,,2368.0
12677,2413.0054,,2433.0
12678,2604.299,,2612.0
12679,2868.458,,2996.0
12680,3452.635,,3543.0
12681,3979.8452,,3983.0
12682,4163.931,,4141.0
12683,4238.8716,,4236.0
12684,4165.5557,,4065.9998
12685,4255.436,,4164.0
12686,4219.6333,,4156.0
12687,4176.1426,,4019.0
12688,3982.96,,3993.0
12689,3927.2927,,3965.0002
12690,3958.6147,,3988.0002
12691,3898.579,,3814.9998
12692,3594.7122,,3616.0
12693,3384.587,,3400.0
12694,3188.8955,,3265.0
12695,2989.2334,,3051.0
12696,2682.105,,2803.0
12697,2565.092,,2634.0
12698,2515.0784,,2560.0
12699,2549.3572,,2559.0
12700,2563.375,,2591.0
12701,2626.925,,2648.0
12702,2806.2168,,2835.0
12703,3098.5952,,3185.0
12704,3549.5808,,3648.0
12705,4023.4854,,4006.0
12706,4157.1274,,4116.0
12707,4117.41,,4149.0
12708,4021.7864,,3931.9998
12709,4079.4646,,4000.9998
12710,4009.5808,,3984.0002
12711,3944.8687,,3968.0
12712,3977.3547,,4040.9998
12713,4057.9873,,4027.0
12714,4039.0205,,4044.0
12715,3966.6262,,3864.0
12716,3634.491,,3649.0
12717,3420.079,,3419.0
12718,3195.7498,,3270.0
12719,2998.1704,,3042.0
12720,2761.0422,,2770.0
12721,2590.4895,,2597.0
12722,2506.8267,,2514.0
12723,2496.327,,2507.0
12724,2496.281,,2528.0
12725,2535.8623,,2564.0
12726,2733.3716,,2721.0
12727,3000.4373,,3072.0
12728,3522.3162,,3584.0
12729,4001.7114,,4017.0
12730,4200.7627,,4221.0
12731,4327.073,,4334.0
12732,4256.0513,,4238.0
12733,4396.729,,4385.0
12734,4440.8496,,4375.0
12735,4346.8115,,4268.0
12736,4226.852,,4164.0
12737,4037.9126,,4061.0
12738,4020.3323,,4053.0002
12739,3979.22,,3862.9998
12740,3592.6548,,3648.0
12741,3401.8643,,3422.0
12742,3231.3342,,3288.0
12743,2997.6816,,3062.0
12744,2760.2039,,2798.0
12745,2616.4343,,2624.0
12746,2546.0266,,2536.0
12747,2521.6548,,2523.0
12748,2503.396,,2543.0
12749,2541.3804,,2587.0
12750,2759.966,,2735.0
12751,3003.7795,,3056.0
12752,3474.8892,,3498.0
12753,3853.5232,,3910.0
12754,4080.8994,,4098.0
12755,4184.4375,,4231.0
12756,4156.6357,,4132.0
12757,4263.1973,,4303.0
