,DATE,TIME,RESULT,TEMP,RAIN,WEATER
3978,2016/9/13,18:00,3843,23.3,0,1.0
3979,2016/9/13,19:00,3657,23.4,0.5,1.0
3980,2016/9/13,20:00,3448,22.7,1,1.0
3981,2016/9/13,21:00,3232,21.9,0.5,1.0
3982,2016/9/13,22:00,3051,21.9,0,1.0
3983,2016/9/13,23:00,2866,21.8,0,1.0
3984,2016/9/14,0:00,2622,21.8,0,1.0
3985,2016/9/14,1:00,2450,21.3,0,0.5
3986,2016/9/14,2:00,2373,20.8,0,0.5
3987,2016/9/14,3:00,2366,20.8,0,0.5
3988,2016/9/14,4:00,2394,20.8,0,0.5
3989,2016/9/14,5:00,2456,20.9,0,0.5
3990,2016/9/14,6:00,2616,20.9,0,0.5
3991,2016/9/14,7:00,2895,21.1,0,0.5
3992,2016/9/14,8:00,3314,22.1,0,0.5
3993,2016/9/14,9:00,3639,22.5,0,0.5
3994,2016/9/14,10:00,3765,23.1,0,0.5
3995,2016/9/14,11:00,3797,24.2,0,0.5
3996,2016/9/14,12:00,3651,24.2,0,0.5
3997,2016/9/14,13:00,3805,24.9,0,0.5
3998,2016/9/14,14:00,3827,24.9,0,0.5
3999,2016/9/14,15:00,3843,24.9,0,0.5
4000,2016/9/14,16:00,3841,25.7,0,0.5
4001,2016/9/14,17:00,3829,24.6,0,0.5
4002,2016/9/14,18:00,3846,23.8,0,0.5
4003,2016/9/14,19:00,3679,23.6,0,0.5
4004,2016/9/14,20:00,3495,23.6,0,0.5
4005,2016/9/14,21:00,3286,23.7,0,0.5
4006,2016/9/14,22:00,3107,23.8,0,0.5
4007,2016/9/14,23:00,2894,23.9,0,0.5
4008,2016/9/15,0:00,2761,23.6,0,0.5
4009,2016/9/15,1:00,2587,24.2,0,0.5
4010,2016/9/15,2:00,2512,23.9,0,0.5
4011,2016/9/15,3:00,2502,23.5,0,0.5
4012,2016/9/15,4:00,2531,23.3,0,0.5
4013,2016/9/15,5:00,2605,23,0.5,0.5
4014,2016/9/15,6:00,2797,22.4,12,0.5
4015,2016/9/15,7:00,3085,22.3,11,0.5
4016,2016/9/15,8:00,3493,23,0.5,0.5
4017,2016/9/15,9:00,3880,23.3,0,0.5
4018,2016/9/15,10:00,3973,25,0,0.5
4019,2016/9/15,11:00,4030,25.1,0,0.5
4020,2016/9/15,12:00,3872,25,0,0.5
4021,2016/9/15,13:00,4022,25.4,0,0.5
4022,2016/9/15,14:00,4016,25.9,0,0.5
4023,2016/9/15,15:00,3947,25.8,0,0.5
4024,2016/9/15,16:00,3937,25.8,0,0.5
4025,2016/9/15,17:00,3923,25,0,0.5
4026,2016/9/15,18:00,3935,24.1,0,0.5
4027,2016/9/15,19:00,3758,24.9,0,0.5
4028,2016/9/15,20:00,3644,24.9,0,0.5
4029,2016/9/15,21:00,3331,24.4,0,0.5
4030,2016/9/15,22:00,3220,24,0,0.5
4031,2016/9/15,23:00,3013,22.9,0,0.5
4032,2016/9/16,0:00,2749,22.4,0,0.5
4033,2016/9/16,1:00,2573,23,0,0.5
4034,2016/9/16,2:00,2492,22.9,0,0.5
4035,2016/9/16,3:00,2491,22.7,0,0.5
4036,2016/9/16,4:00,2513,22.5,0,0.5
4037,2016/9/16,5:00,2568,22.6,0,0.5
4038,2016/9/16,6:00,2723,22.5,0,0.5
4039,2016/9/16,7:00,3010,22.7,0,0.5
4040,2016/9/16,8:00,3392,23,0,0.5
4041,2016/9/16,9:00,3718,23.2,0,0.5
4042,2016/9/16,10:00,3821,23.8,0,0.5
4043,2016/9/16,11:00,3851,24,0,0.5
4044,2016/9/16,12:00,3668,24.1,0,0.5
4045,2016/9/16,13:00,3800,23.3,1,0.5
4046,2016/9/16,14:00,3812,22.7,2.5,0.5
4047,2016/9/16,15:00,3766,22.9,0,0.5
4048,2016/9/16,16:00,3781,22.9,0,0.5
4049,2016/9/16,17:00,3744,22.8,0,0.5
4050,2016/9/16,18:00,3761,22.8,0,0.5
4051,2016/9/16,19:00,3595,22.1,0,0.5
4052,2016/9/16,20:00,3405,22.9,0,0.5
4053,2016/9/16,21:00,3191,22.9,0,0.5
4054,2016/9/16,22:00,3107,22.1,0,0.5
4055,2016/9/16,23:00,2926,22,0,0.5
4056,2016/9/17,0:00,2690,22.3,0,0.5
4057,2016/9/17,1:00,2520,22.4,0,0.0
4058,2016/9/17,2:00,2432,22.1,0,0.0
4059,2016/9/17,3:00,2418,21.7,0,0.0
4060,2016/9/17,4:00,2428,22.1,0,0.0
4061,2016/9/17,5:00,2426,22.1,0,0.0
4062,2016/9/17,6:00,2458,21.9,0,0.0
4063,2016/9/17,7:00,2648,23.5,0,0.0
4064,2016/9/17,8:00,3004,24.9,0,0.0
4065,2016/9/17,9:00,3313,26.1,0,0.0
4066,2016/9/17,10:00,3503,27.7,0,0.0
4067,2016/9/17,11:00,3617,27.6,0,0.0
4068,2016/9/17,12:00,3614,28.8,0,0.0
4069,2016/9/17,13:00,3623,28.9,0,0.0
4070,2016/9/17,14:00,3609,28.8,0,0.0
4071,2016/9/17,15:00,3558,28.2,0,0.0
4072,2016/9/17,16:00,3532,27.4,0,0.0
4073,2016/9/17,17:00,3586,26.5,0,0.0
4074,2016/9/17,18:00,3658,25.9,0,0.0
4075,2016/9/17,19:00,3547,25.6,0,0.0
4076,2016/9/17,20:00,3414,25,0,0.0
4077,2016/9/17,21:00,3211,24.8,0,0.0
4078,2016/9/17,22:00,3046,25.1,0,0.0
4079,2016/9/17,23:00,2861,25.2,0,0.0
4080,2016/9/18,0:00,2634,24.7,0,0.0
4081,2016/9/18,1:00,2464,25,0,0.5
4082,2016/9/18,2:00,2383,24.6,0,0.5
4083,2016/9/18,3:00,2358,24.9,0,0.5
4084,2016/9/18,4:00,2357,24.5,0,0.5
4085,2016/9/18,5:00,2371,24.2,0,0.5
4086,2016/9/18,6:00,2390,23.9,0,0.5
4087,2016/9/18,7:00,2524,23.8,0,0.5
4088,2016/9/18,8:00,2747,23.9,0,0.5
4089,2016/9/18,9:00,2976,24.3,0,0.5
4090,2016/9/18,10:00,3088,25.3,0,0.5
4091,2016/9/18,11:00,3142,25.4,0.5,0.5
4092,2016/9/18,12:00,3168,26,0,0.5
4093,2016/9/18,13:00,3156,26.6,0,0.5
4094,2016/9/18,14:00,3111,26.5,0,0.5
4095,2016/9/18,15:00,3071,26.3,0,0.5
4096,2016/9/18,16:00,3098,26.2,0,0.5
4097,2016/9/18,17:00,3268,26.3,0,0.5
4098,2016/9/18,18:00,3366,26.4,0,0.5
4099,2016/9/18,19:00,3285,24,0,0.5
4100,2016/9/18,20:00,3160,23.1,0.5,0.5
4101,2016/9/18,21:00,2997,22.7,0,0.5
4102,2016/9/18,22:00,2843,22.6,0.5,0.5
4103,2016/9/18,23:00,2676,22.5,0,0.5
4104,2016/9/19,0:00,2493,22.4,0.5,0.5
4105,2016/9/19,1:00,2359,22.4,0,1.0
4106,2016/9/19,2:00,2294,22.1,0,1.0
4107,2016/9/19,3:00,2293,22.1,0,1.0
4108,2016/9/19,4:00,2312,21.9,0,1.0
4109,2016/9/19,5:00,2346,21.9,0,1.0
4110,2016/9/19,6:00,2405,22.1,0,1.0
4111,2016/9/19,7:00,2597,22.5,0,1.0
4112,2016/9/19,8:00,2898,22.8,0,1.0
4113,2016/9/19,9:00,3181,22.7,0,1.0
4114,2016/9/19,10:00,3281,22.6,0,1.0
4115,2016/9/19,11:00,3310,22.3,0,1.0
4116,2016/9/19,12:00,3245,22.1,0,1.0
4117,2016/9/19,13:00,3260,21.9,0,1.0
4118,2016/9/19,14:00,3257,21.4,0.5,1.0
4119,2016/9/19,15:00,3250,21,0.5,1.0
4120,2016/9/19,16:00,3306,20.8,1.5,1.0
4121,2016/9/19,17:00,3390,20.5,2.5,1.0
4122,2016/9/19,18:00,3408,20.5,3,1.0
4123,2016/9/19,19:00,3304,20,2.5,1.0
4124,2016/9/19,20:00,3184,19.8,1.5,1.0
4125,2016/9/19,21:00,3021,19.7,1,1.0
4126,2016/9/19,22:00,2872,19.6,1.5,1.0
4127,2016/9/19,23:00,2706,19.3,2.5,1.0
4128,2016/9/20,0:00,2519,19.4,4.5,1.0
4129,2016/9/20,1:00,2379,19.3,0.5,1.0
4130,2016/9/20,2:00,2333,19.1,1,1.0
4131,2016/9/20,3:00,2348,19.2,3,1.0
4132,2016/9/20,4:00,2384,19.2,2.5,1.0
4133,2016/9/20,5:00,2458,19.2,3.5,1.0
4134,2016/9/20,6:00,2626,19.1,6,1.0
4135,2016/9/20,7:00,2893,19.2,3.5,1.0
4136,2016/9/20,8:00,3279,19.4,1.5,1.0
4137,2016/9/20,9:00,3560,19.4,0,1.0
4138,2016/9/20,10:00,3621,19.8,1,1.0
4139,2016/9/20,11:00,3638,19.6,0.5,1.0
4140,2016/9/20,12:00,3454,19.7,1.5,1.0
4141,2016/9/20,13:00,3582,19.7,1.5,1.0
4142,2016/9/20,14:00,3587,19.8,1.5,1.0
4143,2016/9/20,15:00,3580,19.8,4.5,1.0
4144,2016/9/20,16:00,3659,20,6.5,1.0
4145,2016/9/20,17:00,3664,19.3,10.5,1.0
4146,2016/9/20,18:00,3608,19.6,5.5,1.0
4147,2016/9/20,19:00,3442,18.9,18,1.0
4148,2016/9/20,20:00,3249,18.2,7.5,1.0
4149,2016/9/20,21:00,3053,18,6,1.0
4150,2016/9/20,22:00,2936,17.8,3.5,1.0
4151,2016/9/20,23:00,2763,17.7,1.5,1.0
4152,2016/9/21,0:00,2532,17.7,0.5,1.0
4153,2016/9/21,1:00,2396,17.8,0,0.5
4154,2016/9/21,2:00,2352,17.8,0,0.5
4155,2016/9/21,3:00,2359,17.8,0,0.5
4156,2016/9/21,4:00,2389,17.6,0,0.5
4157,2016/9/21,5:00,2438,17.8,0,0.5
4158,2016/9/21,6:00,2556,18,0,0.5
4159,2016/9/21,7:00,2782,18.3,0,0.5
4160,2016/9/21,8:00,3112,19.3,0,0.5
4161,2016/9/21,9:00,3415,19.6,0,0.5
4162,2016/9/21,10:00,3507,20.6,0,0.5
4163,2016/9/21,11:00,3543,21.7,0,0.5
4164,2016/9/21,12:00,3356,22.8,0,0.5
4165,2016/9/21,13:00,3493,23,0,0.5
4166,2016/9/21,14:00,3510,22.4,0,0.5
4167,2016/9/21,15:00,3491,22.4,0,0.5
4168,2016/9/21,16:00,3531,22,0,0.5
4169,2016/9/21,17:00,3572,21.6,0,0.5
4170,2016/9/21,18:00,3552,21.2,0,0.5
4171,2016/9/21,19:00,3393,21.1,0,0.5
4172,2016/9/21,20:00,3225,21,0,0.5
4173,2016/9/21,21:00,3042,20.5,0,0.5
4174,2016/9/21,22:00,2943,19.7,0,0.5
4175,2016/9/21,23:00,2781,19.3,0,0.5
4176,2016/9/22,0:00,2591,19.6,0,0.5
4177,2016/9/22,1:00,2448,19.5,0,1.0
4178,2016/9/22,2:00,2385,19.3,0,1.0
4179,2016/9/22,3:00,2394,19.2,0,1.0
4180,2016/9/22,4:00,2411,18.2,1,1.0
4181,2016/9/22,5:00,2417,18.2,1.5,1.0
4182,2016/9/22,6:00,2452,18.2,2,1.0
4183,2016/9/22,7:00,2628,18.3,2,1.0
4184,2016/9/22,8:00,2979,18.4,6.5,1.0
4185,2016/9/22,9:00,3226,18.7,12.5,1.0
4186,2016/9/22,10:00,3311,19.1,14,1.0
4187,2016/9/22,11:00,3323,19.6,3,1.0
4188,2016/9/22,12:00,3242,19.4,4.5,1.0
4189,2016/9/22,13:00,3297,19.5,6,1.0
4190,2016/9/22,14:00,3270,20.2,3,1.0
4191,2016/9/22,15:00,3260,20.5,0,1.0
4192,2016/9/22,16:00,3298,20.2,0,1.0
4193,2016/9/22,17:00,3395,20.1,0.5,1.0
4194,2016/9/22,18:00,3433,19.8,0,1.0
4195,2016/9/22,19:00,3320,19.7,0,1.0
4196,2016/9/22,20:00,3190,19.8,0,1.0
4197,2016/9/22,21:00,3017,19.8,0,1.0
4198,2016/9/22,22:00,2881,19.9,0,1.0
4199,2016/9/22,23:00,2713,19.6,0,1.0
4200,2016/9/23,0:00,2519,19.5,0,1.0
4201,2016/9/23,1:00,2391,19.6,0.5,1.0
4202,2016/9/23,2:00,2352,19.7,0,1.0
4203,2016/9/23,3:00,2376,19.7,1,1.0
4204,2016/9/23,4:00,2407,19.8,3.5,1.0
4205,2016/9/23,5:00,2474,20,4,1.0
4206,2016/9/23,6:00,2637,19.9,3,1.0
4207,2016/9/23,7:00,2880,20.1,1.5,1.0
4208,2016/9/23,8:00,3219,20.1,0.5,1.0
4209,2016/9/23,9:00,3552,20.6,0.5,1.0
4210,2016/9/23,10:00,3669,21.3,0,1.0
4211,2016/9/23,11:00,3693,21.2,0,1.0
4212,2016/9/23,12:00,3532,21.3,0,1.0
4213,2016/9/23,13:00,3633,21.4,0.5,1.0
4214,2016/9/23,14:00,3633,21.4,0.5,1.0
4215,2016/9/23,15:00,3598,21.6,0.5,1.0
4216,2016/9/23,16:00,3654,21.6,0,1.0
4217,2016/9/23,17:00,3684,21.7,0,1.0
4218,2016/9/23,18:00,3643,21.3,0.5,1.0
4219,2016/9/23,19:00,3478,21,0,1.0
4220,2016/9/23,20:00,3303,21.1,0,1.0
4221,2016/9/23,21:00,3111,21.1,0,1.0
4222,2016/9/23,22:00,3006,21.3,0,1.0
4223,2016/9/23,23:00,2844,21.1,0,1.0
4224,2016/9/24,0:00,2614,21.1,0,1.0
4225,2016/9/24,1:00,2450,21.2,0,0.75
4226,2016/9/24,2:00,2390,21.2,0,0.75
4227,2016/9/24,3:00,2379,21.3,0,0.75
4228,2016/9/24,4:00,2390,21.1,0,0.75
4229,2016/9/24,5:00,2403,21.1,0,0.75
4230,2016/9/24,6:00,2429,21.1,0,0.75
4231,2016/9/24,7:00,2617,21.5,0,0.75
4232,2016/9/24,8:00,2913,21.7,0,0.75
4233,2016/9/24,9:00,3151,23,0,0.75
4234,2016/9/24,10:00,3242,23.2,0,0.75
4235,2016/9/24,11:00,3300,23.3,0,0.75
4236,2016/9/24,12:00,3226,23,0,0.75
4237,2016/9/24,13:00,3276,22.5,0.5,0.75
4238,2016/9/24,14:00,3275,22.3,6,0.75
4239,2016/9/24,15:00,3254,22.3,2.5,0.75
4240,2016/9/24,16:00,3273,22.2,1,0.75
4241,2016/9/24,17:00,3334,21.8,0.5,0.75
4242,2016/9/24,18:00,3338,21.8,0,0.75
4243,2016/9/24,19:00,3239,21.9,0,0.75
4244,2016/9/24,20:00,3110,21.5,0,0.75
4245,2016/9/24,21:00,2922,21.3,0,0.75
4246,2016/9/24,22:00,2782,21,0,0.75
4247,2016/9/24,23:00,2620,21,0,0.75
4248,2016/9/25,0:00,2431,21.1,0,0.75
4249,2016/9/25,1:00,2293,21,0,0.5
4250,2016/9/25,2:00,2237,20.9,0,0.5
4251,2016/9/25,3:00,2246,20.5,0,0.5
4252,2016/9/25,4:00,2254,20.5,0,0.5
4253,2016/9/25,5:00,2248,20.4,0,0.5
4254,2016/9/25,6:00,2222,20.6,0,0.5
4255,2016/9/25,7:00,2338,20.7,0,0.5
4256,2016/9/25,8:00,2538,21.9,0,0.5
4257,2016/9/25,9:00,2748,24.3,0,0.5
4258,2016/9/25,10:00,2865,23.5,0,0.5
4259,2016/9/25,11:00,2975,25.4,0,0.5
4260,2016/9/25,12:00,3071,26.9,0,0.5
4261,2016/9/25,13:00,3062,28,0,0.5
4262,2016/9/25,14:00,3060,27,0,0.5
4263,2016/9/25,15:00,3062,27.2,0,0.5
4264,2016/9/25,16:00,3101,27.1,0,0.5
4265,2016/9/25,17:00,3263,25.9,0,0.5
4266,2016/9/25,18:00,3396,24.2,0,0.5
4267,2016/9/25,19:00,3325,24.1,0,0.5
4268,2016/9/25,20:00,3199,23.5,0,0.5
4269,2016/9/25,21:00,3028,23.5,0,0.5
4270,2016/9/25,22:00,2870,23.2,0,0.5
4271,2016/9/25,23:00,2690,23.2,0,0.5
4272,2016/9/26,0:00,2486,23.1,0,0.5
4273,2016/9/26,1:00,2335,23,0,0.5
4274,2016/9/26,2:00,2281,22.9,0,0.5
4275,2016/9/26,3:00,2276,22.4,0,0.5
4276,2016/9/26,4:00,2320,22.1,0,0.5
4277,2016/9/26,5:00,2382,22.1,0,0.5
4278,2016/9/26,6:00,2558,22.3,0,0.5
4279,2016/9/26,7:00,2882,24.4,0,0.5
4280,2016/9/26,8:00,3344,25.1,0,0.5
4281,2016/9/26,9:00,3766,26.8,0,0.5
4282,2016/9/26,10:00,3938,26.9,0,0.5
4283,2016/9/26,11:00,4037,27.7,0,0.5
4284,2016/9/26,12:00,3868,27.4,0,0.5
4285,2016/9/26,13:00,4060,28.2,0,0.5
4286,2016/9/26,14:00,4100,28.5,0,0.5
4287,2016/9/26,15:00,4059,27.2,0,0.5
4288,2016/9/26,16:00,4067,26.9,0,0.5
4289,2016/9/26,17:00,4079,27.2,0,0.5
4290,2016/9/26,18:00,4040,26.4,0,0.5
4291,2016/9/26,19:00,3838,26.1,0,0.5
4292,2016/9/26,20:00,3622,25,0,0.5
4293,2016/9/26,21:00,3393,25.1,0,0.5
4294,2016/9/26,22:00,3258,25.2,0,0.5
4295,2016/9/26,23:00,3041,25,0,0.5
4296,2016/9/27,0:00,2783,25,0,0.5
4297,2016/9/27,1:00,2596,23.8,0,0.5
4298,2016/9/27,2:00,2517,23.8,0,0.5
4299,2016/9/27,3:00,2505,23.2,0,0.5
4300,2016/9/27,4:00,2519,22.8,0,0.5
4301,2016/9/27,5:00,2557,23.5,0,0.5
4302,2016/9/27,6:00,2708,23.4,0,0.5
4303,2016/9/27,7:00,3001,23.7,0,0.5
4304,2016/9/27,8:00,3441,24.8,0,0.5
4305,2016/9/27,9:00,3841,25,0,0.5
4306,2016/9/27,10:00,3972,25.8,0,0.5
4307,2016/9/27,11:00,4100,26.7,0,0.5
4308,2016/9/27,12:00,4082,26.7,0,0.5
4309,2016/9/27,13:00,4252,28.5,0,0.5
4310,2016/9/27,14:00,4329,29.2,0,0.5
4311,2016/9/27,15:00,4261,28.9,0,0.5
4312,2016/9/27,16:00,4234,27.7,0,0.5
4313,2016/9/27,17:00,4228,27.2,0,0.5
4314,2016/9/27,18:00,4223,26.4,0,0.5
4315,2016/9/27,19:00,4021,25.6,0,0.5
4316,2016/9/27,20:00,3799,26.1,0,0.5
4317,2016/9/27,21:00,3558,25.7,0,0.5
4318,2016/9/27,22:00,3402,25.8,0,0.5
4319,2016/9/27,23:00,3166,25.3,0,0.5
4320,2016/9/28,0:00,2891,25.4,0,0.5
4321,2016/9/28,1:00,2693,25.6,0,0.5
4322,2016/9/28,2:00,2588,24.9,0,0.5
4323,2016/9/28,3:00,2569,24.3,0,0.5
4324,2016/9/28,4:00,2586,24.9,0,0.5
4325,2016/9/28,5:00,2639,25.2,0,0.5
4326,2016/9/28,6:00,2791,24.6,0,0.5
4327,2016/9/28,7:00,3112,25.4,0,0.5
4328,2016/9/28,8:00,3616,27.1,0,0.5
4329,2016/9/28,9:00,4067,28.7,0,0.5
4330,2016/9/28,10:00,4253,28.8,0,0.5
4331,2016/9/28,11:00,4368,29.5,0,0.5
4332,2016/9/28,12:00,4228,29.9,0,0.5
4333,2016/9/28,13:00,4288,29.6,0,0.5
4334,2016/9/28,14:00,4257,28.6,0,0.5
4335,2016/9/28,15:00,4191,27.3,0,0.5
4336,2016/9/28,16:00,4208,26.6,0,0.5
4337,2016/9/28,17:00,4247,26.4,0,0.5
4338,2016/9/28,18:00,4199,26.9,0,0.5
4339,2016/9/28,19:00,4012,27,0,0.5
4340,2016/9/28,20:00,3776,26.2,0,0.5
4341,2016/9/28,21:00,3523,25.2,0,0.5
4342,2016/9/28,22:00,3388,24.8,0,0.5
4343,2016/9/28,23:00,3148,24.7,0,0.5
4344,2016/9/29,0:00,2870,24.7,0,0.5
4345,2016/9/29,1:00,2676,24.3,0,0.5
4346,2016/9/29,2:00,2594,23.9,0,0.5
4347,2016/9/29,3:00,2586,24,0,0.5
4348,2016/9/29,4:00,2597,24.1,0,0.5
4349,2016/9/29,5:00,2656,24.4,0,0.5
4350,2016/9/29,6:00,2835,24.4,0,0.5
4351,2016/9/29,7:00,3171,25,0,0.5
4352,2016/9/29,8:00,3582,24.8,0,0.5
4353,2016/9/29,9:00,3990,24.6,0,0.5
4354,2016/9/29,10:00,4112,25.3,0,0.5
4355,2016/9/29,11:00,4143,26.5,0,0.5
4356,2016/9/29,12:00,3955,27,0,0.5
4357,2016/9/29,13:00,4125,27.1,0,0.5
4358,2016/9/29,14:00,4090,26.5,0,0.5
4359,2016/9/29,15:00,3989,26.7,0,0.5
4360,2016/9/29,16:00,3980,26.2,0,0.5
4361,2016/9/29,17:00,3976,24.7,0,0.5
4362,2016/9/29,18:00,3898,23.8,0,0.5
4363,2016/9/29,19:00,3683,23.7,0,0.5
4364,2016/9/29,20:00,3462,23.8,0,0.5
4365,2016/9/29,21:00,3235,23.3,0,0.5
4366,2016/9/29,22:00,3114,22.9,0,0.5
4367,2016/9/29,23:00,2904,22.8,0,0.5
4368,2016/9/30,0:00,2669,21.7,0,0.5
4369,2016/9/30,1:00,2485,19.6,2.5,0.5
4370,2016/9/30,2:00,2413,19.1,0,0.5
4371,2016/9/30,3:00,2414,19.4,0,0.5
4372,2016/9/30,4:00,2430,19.9,0,0.5
4373,2016/9/30,5:00,2486,19.7,0,0.5
4374,2016/9/30,6:00,2602,19.6,0,0.5
4375,2016/9/30,7:00,2828,19.8,0,0.5
4376,2016/9/30,8:00,3164,20.6,0,0.5
4377,2016/9/30,9:00,3416,21.1,0,0.5
4378,2016/9/30,10:00,3542,22,0,0.5
4379,2016/9/30,11:00,3577,22.4,0,0.5
4380,2016/9/30,12:00,3471,23.7,0,0.5
4381,2016/9/30,13:00,3568,23.5,0,0.5
4382,2016/9/30,14:00,3553,23,0,0.5
4383,2016/9/30,15:00,3482,23.3,0,0.5
4384,2016/9/30,16:00,3499,22.7,0,0.5
4385,2016/9/30,17:00,3564,22.1,0,0.5
4386,2016/9/30,18:00,3520,21.9,0,0.5
4387,2016/9/30,19:00,3369,21.5,0,0.5
4388,2016/9/30,20:00,3202,21.3,0,0.5
4389,2016/9/30,21:00,3008,22,0,0.5
4390,2016/9/30,22:00,2923,21.5,0,0.5
4391,2016/9/30,23:00,2765,21.8,0,0.5
4392,2016/10/1,0:00,2562,21.5,0,0.5
4393,2016/10/1,1:00,2427,20.6,0,0.5
4394,2016/10/1,2:00,2364,19.8,0,0.5
4395,2016/10/1,3:00,2359,19.3,0,0.5
4396,2016/10/1,4:00,2357,19.5,0,0.5
4397,2016/10/1,5:00,2364,18.1,0.5,0.5
4398,2016/10/1,6:00,2400,17.8,0.5,0.5
4399,2016/10/1,7:00,2547,17.7,0.5,0.5
4400,2016/10/1,8:00,2797,18.2,0,0.5
4401,2016/10/1,9:00,2994,18.8,0,0.5
4402,2016/10/1,10:00,3076,19.5,0,0.5
4403,2016/10/1,11:00,3087,20.1,0,0.5
4404,2016/10/1,12:00,3055,20.3,0,0.5
4405,2016/10/1,13:00,3096,19.8,0,0.5
4406,2016/10/1,14:00,3075,20.5,0,0.5
4407,2016/10/1,15:00,3060,20.8,0,0.5
4408,2016/10/1,16:00,3097,20.7,0,0.5
4409,2016/10/1,17:00,3216,20.4,0,0.5
4410,2016/10/1,18:00,3237,20.2,0,0.5
4411,2016/10/1,19:00,3149,19.6,0,0.5
4412,2016/10/1,20:00,3018,20.1,0,0.5
4413,2016/10/1,21:00,2841,20.5,0,0.5
4414,2016/10/1,22:00,2720,20.7,0,0.5
4415,2016/10/1,23:00,2561,20.2,0,0.5
4416,2016/10/2,0:00,2382,20.5,0,0.5
4417,2016/10/2,1:00,2251,20.1,0,0.0
4418,2016/10/2,2:00,2212,19.3,0,0.0
4419,2016/10/2,3:00,2226,18.8,0,0.0
4420,2016/10/2,4:00,2237,19.2,0,0.0
4421,2016/10/2,5:00,2251,19.3,0,0.0
4422,2016/10/2,6:00,2259,19.3,0,0.0
4423,2016/10/2,7:00,2359,21.2,0,0.0
4424,2016/10/2,8:00,2532,22.4,0,0.0
4425,2016/10/2,9:00,2723,23.7,0,0.0
4426,2016/10/2,10:00,2836,24.6,0,0.0
4427,2016/10/2,11:00,2922,25.7,0,0.0
4428,2016/10/2,12:00,3010,27,0,0.0
4429,2016/10/2,13:00,3034,26.6,0,0.0
4430,2016/10/2,14:00,3081,27.1,0,0.0
4431,2016/10/2,15:00,3093,26.9,0,0.0
4432,2016/10/2,16:00,3101,26,0,0.0
4433,2016/10/2,17:00,3272,24.3,0,0.0
4434,2016/10/2,18:00,3362,23.2,0,0.0
4435,2016/10/2,19:00,3277,23.3,0,0.0
4436,2016/10/2,20:00,3145,23.5,0,0.0
4437,2016/10/2,21:00,2975,23.3,0,0.0
4438,2016/10/2,22:00,2810,23.5,0,0.0
4439,2016/10/2,23:00,2638,23.2,0,0.0
4440,2016/10/3,0:00,2435,22.3,0,0.0
4441,2016/10/3,1:00,2302,22.1,0,1.0
4442,2016/10/3,2:00,2266,21.6,0,1.0
4443,2016/10/3,3:00,2283,21.9,0,1.0
4444,2016/10/3,4:00,2332,22,0,1.0
4445,2016/10/3,5:00,2418,21.9,0,1.0
4446,2016/10/3,6:00,2611,22.2,0,1.0
4447,2016/10/3,7:00,2924,22.7,0,1.0
4448,2016/10/3,8:00,3319,23.4,0,1.0
4449,2016/10/3,9:00,3681,24.3,0,1.0
4450,2016/10/3,10:00,3817,23.7,0,1.0
4451,2016/10/3,11:00,3858,25.2,0,1.0
4452,2016/10/3,12:00,3698,25.2,0,1.0
4453,2016/10/3,13:00,3864,25.8,0.5,1.0
4454,2016/10/3,14:00,3886,26,0,1.0
4455,2016/10/3,15:00,3824,25.3,0,1.0
4456,2016/10/3,16:00,3812,24.4,0.5,1.0
4457,2016/10/3,17:00,3815,21.8,0,1.0
4458,2016/10/3,18:00,3728,21.1,0.5,1.0
4459,2016/10/3,19:00,3532,20.7,0.5,1.0
4460,2016/10/3,20:00,3342,20.8,0,1.0
4461,2016/10/3,21:00,3170,20.7,0,1.0
4462,2016/10/3,22:00,3055,20.3,0,1.0
4463,2016/10/3,23:00,2875,20.3,0,1.0
4464,2016/10/4,0:00,2643,20.5,0,1.0
4465,2016/10/4,1:00,2493,19.9,0,0.5
4466,2016/10/4,2:00,2439,19.9,0,0.5
4467,2016/10/4,3:00,2460,20.2,0,0.5
4468,2016/10/4,4:00,2485,20.4,0,0.5
4469,2016/10/4,5:00,2539,20.1,0,0.5
4470,2016/10/4,6:00,2663,20.3,0,0.5
4471,2016/10/4,7:00,2899,21,0,0.5
4472,2016/10/4,8:00,3286,23.4,0,0.5
4473,2016/10/4,9:00,3754,26.9,0,0.5
4474,2016/10/4,10:00,3926,27.9,0,0.5
4475,2016/10/4,11:00,4063,29.9,0,0.5
4476,2016/10/4,12:00,4001,31.4,0,0.5
4477,2016/10/4,13:00,4176,31.6,0,0.5
4478,2016/10/4,14:00,4183,30.4,0,0.5
4479,2016/10/4,15:00,4092,28.6,0,0.5
4480,2016/10/4,16:00,4058,28.1,0,0.5
4481,2016/10/4,17:00,4064,26.3,0,0.5
4482,2016/10/4,18:00,3987,25.3,0,0.5
4483,2016/10/4,19:00,3751,25,0,0.5
4484,2016/10/4,20:00,3506,24.2,0,0.5
4485,2016/10/4,21:00,3292,23.1,0,0.5
4486,2016/10/4,22:00,3162,25,0,0.5
4487,2016/10/4,23:00,2953,24.5,0,0.5
4488,2016/10/5,0:00,2700,23.9,0,0.5
4489,2016/10/5,1:00,2526,23.2,0,0.5
4490,2016/10/5,2:00,2448,22.5,0,0.5
4491,2016/10/5,3:00,2451,22.3,0,0.5
4492,2016/10/5,4:00,2480,22.1,0,0.5
4493,2016/10/5,5:00,2535,21.7,0,0.5
